language,english,vocabulary
lao,stretch,ຍາວ
lao,string,ຊ່ອຍແນ່
lao,strong,ທີ່ເຂັ້ມແຂງ
lao,student,ນັກສຶກສາ
lao,study,ການສຶກສາ
lao,subject,ວິຊາ
lao,substance,ສານເສບຕິດ
lao,subtract,ການຫັກລົບ
lao,success,ຜົນສໍາເລັດ
lao,such,ເຊັ່ນ:
lao,sudden,ຢ່າງກະທັນຫັນ
lao,suffix,suffix
lao,sugar,້ໍາຕານ
lao,suggest,ແນະນໍາ
lao,suit,ຊຸດ
lao,summer,ຮ້ອນ
lao,sun,ແສງຕາເວັນ
lao,supply,ການສະຫນອງ
lao,support,ສະຫນັບສະຫນູນ
lao,sure,ໃຫ້ແນ່ໃຈວ່າ
lao,surface,ດ້ານ
lao,surprise,ແປກໃຈ
lao,swim,ເນື້ອທີ່ເຫືອກ
lao,syllable,ສູງສຸດ
lao,symbol,ສັນຍາລັກ
lao,system,ລະບົບ
lao,table,ຕາຕະລາງ
lao,tail,ຫາງ
lao,take,ໃຊ້ເວລາ
lao,talk,ການສົນທະນາ
lao,tall,ມ
lao,teach,ສອນ
lao,team,ທີມງານ
lao,teeth,ແຂ້ວ
lao,tell,ບອກ
lao,temperature,ອຸນຫະພູມ
lao,ten,ສິບ
lao,term,ໃນໄລຍະ
lao,test,ການທົດສອບ
lao,than,ກ່ວາ
lao,thank,ຂໍຂອບໃຈ
lao,that,ທີ່
lao,the,ໄດ້
lao,their,ຂອງເຂົາເຈົ້າ
lao,them,ໃຫ້ເຂົາເຈົ້າ
lao,then,ຫຼັງຈາກນັ້ນ
lao,there,ມີ
lao,these,ເຫຼົ່ານີ້
lao,they,ພວກເຂົາເຈົ້າ
lao,thick,", ເປືອກຫນາ"
lao,thin,ບາງ
lao,thing,ການທົດສອບ
lao,think,ຄິດວ່າ
lao,third,ທີສາມ
lao,this,ນີ້
lao,those,ຜູ້
lao,though,ເຖິງແມ່ນວ່າ
lao,thought,ຄິດວ່າ
lao,thousand,ພັນ
lao,three,ສາມ
lao,through,ໂດຍຜ່ານການ
lao,throw,ຖິ້ມ
lao,thus,ດັ່ງນັ້ນການ
lao,tie,ວັດ
lao,time,ທີ່ໃຊ້ເວລາ
lao,tiny,ຂະຫນາດນ້ອຍ
lao,tire,ເມື່ອຍ
lao,to,ການທີ່ຈະ
lao,together,ຮ່ວມກັນ
lao,told,ບອກ
lao,tone,ໂຕນ
lao,too,ເກີນໄປ
lao,took,ໄດ້
lao,tool,ເຄື່ອງມື
lao,top,ທາງເທີງ
lao,total,ຈໍານວນທັງຫມົດ
lao,touch,ແຕະ
lao,toward,ໄປສູ່ການຕອບ
lao,town,ຕົວເມືອງ
lao,track,ການຕິດຕາມ
lao,trade,ການຄ້າ
lao,train,ການຝຶກອົບຮົມ
lao,travel,ການເດີນທາງ
lao,tree,ເປັນໄມ້ຢືນຕົ້ນ
lao,triangle,ສາມຫຼ່ຽມ
lao,trip,ການເດີນທາງ
lao,trouble,ບັນຫາໃນການ
lao,truck,ລົດ
lao,true,ຄວາມຈິງ
lao,try,ພະຍາຍາມ
lao,tube,ທໍ່
lao,turn,ແລະເຮັດໃຫ້ການ
lao,twenty,ຊາວ
lao,two,ສອງ
lao,type,ປະເພດ
lao,under,ພາຍໃຕ້ການ
lao,unit,ຫນ່ວຍບໍລິການ
lao,until,ຈົນກ່ວາ
lao,up,ເຖິງ
lao,us,ພວກເຮົາ
lao,use,ການນໍາໃຊ້
lao,usual,ປົກກະຕິ
lao,valley,ຮ່ອມພູ
lao,value,ມູນຄ່າ
lao,vary,ແຕກຕ່າງກັນ
lao,verb,ພາ
lao,very,ຫຼາຍ
lao,view,ເບິ່ງ
lao,village,ບ້ານ
lao,visit,ການຢ້ຽມຢາມ
lao,voice,ສຽງ
lao,vowel,ສະຫລະສຽງ
lao,wait,ລໍຖ້າ
lao,walk,ຍ່າງ
lao,wall,ກໍາແພງ
lao,want,ຕ້ອງການ
lao,war,ສົງຄາມ
lao,warm,ອົບອຸ່ນ
lao,was,ນີ້ແມ່ນ
lao,wash,ການລ້າງ
lao,watch,ສັງເກດເບິ່ງ
lao,water,ນ້ໍາ
lao,wave,ຄື້ນ
lao,way,ວິທີການ
lao,we,ພວກເຮົາ
lao,wear,ໃສ່
lao,weather,ດິນຟ້າອາກາດ
lao,week,ອາທິດ
lao,weight,ນ້ໍາ
lao,well,ດີ
lao,went,ໄດ້
lao,were,ໄດ້
lao,west,ພາກຕາເວັນຕົກ
lao,what,ສິ່ງທີ່
lao,wheel,ຂັບລົດ
lao,when,ໃນເວລາທີ່
lao,where,ບ່ອນທີ່
lao,whether,ບໍ່ວ່າຈະເປັນ
lao,which,ທີ່
lao,while,ໃນຂະນະທີ່
lao,white,ສີຂາວ
lao,who,ຜູ້ທີ່
lao,whole,ທັງຫມົດ
lao,whose,ທີ່
lao,why,ເປັນຫຍັງ
lao,wide,ກ້ວາງ
lao,wife,ພັນລະຍາຂອງ
lao,wild,ປ່າທໍາມະຊາດ
lao,will,ຈະ
lao,win,ໄຊຊະນະ
lao,wind,ພະລັງງານລົມ
lao,window,ປ່ອງຢ້ຽມ
lao,wing,ປີກ
lao,winter,ລະດູຫນາວ
lao,wire,ສາຍ
lao,wish,ຕ້ອງການ
lao,with,ກັບ
lao,woman,ແມ່ຍິງ
lao,women,ແມ່ຍິງ
lao,wonder,ສິ່ງມະຫັດ
lao,won’t,ຈະບໍ່ໄດ້
lao,wood,ໄມ້
lao,word,ຄໍາ
lao,work,ການເຮັດວຽກ
lao,world,ໂລກ
lao,would,ຈະ
lao,write,ຂຽນ
lao,written,ລາຍລັກອັກສອນ
lao,wrong,ຜິດພາດ
lao,wrote,ຂຽນ
lao,yard,ເດີ່ນ
lao,year,ປີ
lao,yellow,ສີເຫຼືອງ
lao,yes,ແມ່ນແລ້ວ
lao,yet,ທັນ
lao,you,ທ່ານ
lao,young,ຫນຸ່ມ
lao,your,ຂອງທ່ານ
